"Classification","xDim","yDim"
"Neither",276.450000000001,138.475
"CD68",346.450000000001,138.375
"PanCK",393.050000000001,139.575000000001
"Neither",236.25,138.575000000001
"Neither",312.25,139.875
"CD68",421.550000000001,140.075000000001
"PanCK",17.25,141.674999999999
"CD68: PD-L1",35.3500000000004,141.275
"PanCK",108.050000000001,141.174999999999
"CD68",241.050000000001,139.975
"PanCK",145.75,141.475
"Neither",170.150000000001,143.975
"PanCK",248.650000000001,143.275
"CD68",290.25,138.275
"Neither",323.950000000001,140.375
"Neither",378.85,143.275
"Neither",410.85,141.475
"PanCK",449.950000000001,142.575000000001
"CD68",373.550000000001,139.475
"Neither",431.550000000001,143.475
"Neither",211.950000000001,140.475
"Neither",354.35,141.475
"Neither",122.25,143.975
"Neither",93.4500000000007,145.375
"Neither",230.550000000001,144.375
"Neither",194.75,143.975
"CD68",220.450000000001,143.075000000001
"PanCK",476.950000000001,143.975
"Neither",83.9500000000007,141.975
"Neither",297.950000000001,141.575000000001
"CD68: PD-L1",6.05000000000109,145.275
"Neither",157.550000000001,145.875
"CD68: PD-L1",285.85,143.375
"Neither",364.75,145.375
"CD68: PD-L1",270.25,143.174999999999
"CD68",330.25,142.975
"Neither",48.8500000000004,143.775
"Neither",202.85,145.475
"CD68: PD-L1",343.050000000001,145.275
"Neither",209.450000000001,144.975
"PanCK",442.950000000001,145.575000000001
"Neither",277.950000000001,145.174999999999
"Neither",335.25,148.075000000001
"Neither",397.450000000001,149.174999999999
"Neither",76.9500000000007,145.975
"CD68",83.1500000000015,151.375
"Neither",294.550000000001,148.975
"Neither",307.75,148.275
"PanCK",14.1500000000015,148.674999999999
"PanCK",52.25,148.674999999999
"Neither",235.25,147.575000000001
"PanCK",40.8500000000004,147.174999999999
"PanCK",148.25,148.875
"PanCK",256.550000000001,148.775
"Neither",389.650000000001,147.375
"Neither",351.150000000001,148.475
"CD68",27.3500000000004,148.075000000001
"Neither",381.150000000001,149.575000000001
"Neither",322.85,150.674999999999
"PanCK",438.85,149.174999999999
"PanCK",44.9500000000007,152.975
"PanCK",58.0500000000011,153.075000000001
"Neither",72.6500000000015,150.775
"Neither",135.25,151.975
"CD68",214.550000000001,151.275
"Neither",238.950000000001,153.674999999999
"CD68: PD-L1",269.050000000001,151.674999999999
"Neither",225.150000000001,152.875
"CD68: PD-L1",280.050000000001,152.775
"CD68",412.050000000001,150.275
"CD68",420.450000000001,152.575000000001
"Neither",182.75,153.275
"Neither",158.950000000001,155.174999999999
"PanCK",37.4500000000007,153.475
"CD68",95.9500000000007,154.775
"Neither",246.85,153.275
"PanCK: PD-L1",10.1500000000015,152.375
"PanCK",31.8500000000004,153.375
"Neither",204.550000000001,153.375
"PanCK",142.550000000001,156.174999999999
"Neither",348.650000000001,156.875
"Neither",370.75,155.475
"Neither",387.25,155.174999999999
"PanCK",443.650000000001,155.475
"Neither",362.150000000001,156.575000000001
"CD68: PD-L1",255.450000000001,156.875
"PanCK",2.25,160.975
"PanCK",12.1500000000015,156.674999999999
"Neither",316.450000000001,156.174999999999
"CD68",68.9500000000007,157.475
"Neither",263.050000000001,158.275
"PanCK",426.950000000001,156.375
"PanCK",304.450000000001,157.174999999999
"CD68: PD-L1",381.050000000001,158.475
"PanCK",419.75,159.674999999999
